Index,Var 1,Var 2,var 3
698,0.220770898,0.651326029,0.509903256
699,0.664510025,0.966246529,0.394817957
700,0.716483047,0.602618488,0.870937223
701,0.345957823,0.400769066,0.336985382
702,0.10483108,0.936460463,0.942075869
703,0.206854457,0.719229713,0.306192206
704,0.53993347,0.254493851,0.163914914
705,0.875545518,0.123691519,0.622180853
706,0.721396527,0.168645283,0.505722221
707,0.217078158,0.137546922,0.046052431
708,0.310312204,0.049592578,0.231269265
709,0.000762963,0.709158605,0.152012696
710,0.763695181,0.675740837,0.494705039
711,0.483321635,0.348429823,0.257820368
712,0.52272103,0.726798303,0.684194464
713,0.905392621,0.05508591,0.386333811
714,0.890804773,0.864894559,0.034424879
715,0.087679678,0.229956969,0.433576464
716,0.82146672,0.491348003,0.992339854
717,0.423902097,0.426618244,0.722739341
718,0.831232643,0.286202582,0.76699118
719,0.7264626,0.325693533,0.545823542
720,0.979918821,0.450331126,0.052522355
721,0.710959197,0.324442274,0.266029847
722,0.949949644,0.307443464,0.702108829
723,0.532212287,0.253028962,0.196783349
724,0.327646718,0.70638142,0.783104953
725,0.833582568,0.582018494,0.911984619
726,0.871547594,0.618610187,0.577715384
727,0.366618854,0.699850459,0.004028443
728,0.468550676,0.578203681,0.336802271
729,0.506668294,0.034669027,0.714468825
730,0.254249702,0.285653249,0.574419385
731,0.05282754,0.602557451,0.441114536
732,0.633747368,0.916837062,0.027253029
733,0.689382611,0.605151524,0.004425184
734,0.307718131,0.57167272,0.726737266
735,0.515945921,0.599536119,0.852198859
736,0.513016144,0.986419263,0.561540574
737,0.261909848,0.148564104,0.229773858
738,0.148960845,0.244239631,0.875881222
739,0.300332652,0.353740043,0.859035005
740,0.908536027,0.878109073,0.673451949
741,0.500869778,0.901089511,0.984282968
742,0.589800714,0.588213752,0.50675985
743,0.433057649,0.838465529,0.879512925
744,0.054383984,0.925992615,0.750846889
745,0.572252571,0.875698111,0.195074313
746,0.449690237,0.841914121,0.314004944
747,0.101260414,0.179082614,0.976104007
748,0.946378979,0.093691824,0.550798059
749,0.761040071,0.049226356,0.937223426
750,0.987792596,0.276192511,0.839960936
751,0.113101596,0.146031068,0.753166295
752,0.524613178,0.800469985,0.596514786
753,0.655384991,0.684011353,0.843226417
754,0.547807245,0.634876553,0.028595843
755,0.610522782,0.891262551,0.522049623
756,0.053987243,0.155247658,0.349436934
757,0.005066073,0.627826777,0.578081606
758,0.009582812,0.154850917,0.039735099
759,0.002563555,0.022797327,0.452070681
760,0.545548875,0.068147832,0.750846889
761,0.472273934,0.936643574,0.346537675
762,0.140995514,0.885616626,0.165929136
763,0.588579974,0.611224708,0.927060762
764,0.562211982,0.207190161,0.225867489
765,0.993835261,0.662800989,0.903073214
766,0.444013794,0.525742363,0.197515793
767,0.839045381,0.22092349,0.82534257
768,0.25348674,0.269600513,0.744712668
769,0.973326823,0.153508103,0.031861324
770,0.588671529,0.49632252,0.077913755
771,0.803827021,0.561143834,0.942625202
772,0.962462233,0.536637471,0.03357036
773,0.022431104,0.702322459,0.967070528
774,0.028687399,0.46888638,0.19431135
775,0.616016114,0.84951323,0.275917844
776,0.248207038,0.179784539,0.530472732
777,0.469374676,0.898251289,0.720297861
778,0.89251381,0.067598498,0.14639729
779,0.559953612,0.482345042,0.387768181
780,0.668813135,0.288277841,0.178319651
781,0.353984191,0.51576281,0.78603473
782,0.743186743,0.963835566,0.33762627
783,0.672872097,0.105288858,0.569170202
784,0.167119358,0.085543382,0.650013733
785,0.127811518,0.289590136,0.191961425
786,0.301705985,0.082003235,0.232367931
787,0.348216193,0.678243355,0.020111698
788,0.404431288,0.304177984,0.098757897
789,0.778038881,0.418073061,0.364329966
790,0.726645711,0.13574633,0.622943815
791,0.909726249,0.627948851,0.766533403
792,0.884670553,0.187841426,0.027588733
793,0.59376812,0.138523515,0.776024659
794,0.543839839,0.212591937,0.750114444
795,0.624958037,0.682393872,0.532029176
796,0.213538011,0.08865627,0.371837519
797,0.294167913,0.219000824,0.847071749
798,0.821131016,0.626545,0.620715964
799,0.127079073,0.480605487,0.283944212
800,0.336344493,0.129276406,0.387981811
801,0.736045412,0.709585864,0.065370647
802,0.679952391,0.756645405,0.366527299
803,0.713675344,0.551438948,0.671559801
804,0.097842341,0.898098697,0.44328135
805,0.920743431,0.797204505,0.797418134
806,0.739402448,0.09091464,0.987853633
807,0.490920743,0.755424665,0.075716422
808,0.968169195,0.646259957,0.299203467
809,0.518326365,0.107791375,0.756614887
810,0.585161901,0.194067202,0.325296793
811,0.832636494,0.783043916,0.488723411
812,0.278511917,0.955717643,0.983031709
813,0.628284555,0.299508652,0.599047823
814,0.85790582,0.817590869,0.604510636
815,0.122287667,0.803796503,0.942838832
816,0.81060213,0.346385083,0.840784936
817,0.995239113,0.290444655,0.614764855
818,0.054231391,0.871272927,0.396069216
819,0.247047334,0.858882412,0.706442457
820,0.082796716,0.791650136,0.865779595
821,0.398266549,0.965269936,0.983397931
822,0.63472396,0.475081637,0.335917234
823,0.812402722,0.092104862,0.966673788
824,0.177983947,0.610858486,0.896420179
825,0.433393353,0.703634754,0.563158055
826,0.531907102,0.809411908,0.448713645
827,0.546464431,0.412549211,0.216772973
828,0.455671865,0.707510605,0.776390881
829,0.406598102,0.575273904,0.681905576
830,0.652668844,0.983184301,0.418958098
831,0.862300485,0.682088687,0.067659536
832,0.992767113,0.621814631,0.072176275
833,0.557634205,0.544083987,0.898403882
834,0.468398083,0.638264107,0.652607807
835,0.047181616,0.022675253,0.701895199
836,0.096682638,0.366435743,0.440351573
837,0.332224494,0.526322214,0.203619495
838,0.286996063,0.50880459,0.473921934
839,0.047761467,0.336161382,0.688863796
840,0.734488968,0.514511551,0.239417707
841,0.92199469,0.645832698,0.629963073
842,0.299935911,0.654683065,0.300637837
843,0.319437239,0.630787072,0.38023011
844,0.221594897,0.507858516,0.47932371
845,0.790734581,0.530198065,0.737388226
846,0.998718223,0.587206641,0.141300699
847,0.709158605,0.248146001,0.604327525
848,0.014282662,0.65498825,0.702688681
849,0.405743583,0.992004151,0.945310831
850,0.054109317,0.006286813,0.258766442
851,0.839930418,0.584246345,0.877620777
852,0.949186682,0.787285989,0.89147618
853,0.892971587,0.938016907,0.179082614
854,0.252204962,0.367900632,0.343394269
855,0.966246529,0.398510697,0.853053377
856,0.773979919,0.041993469,0.992706076
857,0.834650716,0.851435896,0.799523911
858,0.580492569,0.999969481,0.039857173
859,0.768944365,0.304330576,0.223212378
860,0.312784204,0.741233558,0.15704825
861,0.928556169,0.689352092,0.284279916
862,0.058473464,0.986053041,0.171086764
863,0.058076724,0.53501999,0.797357097
864,0.110141301,0.834803308,0.284340953
865,0.726950896,0.540513321,0.630268258
866,0.405957213,0.535447249,0.503250221
867,0.85299234,0.579088717,0.970885342
868,0.89721366,0.877071444,0.968932157
869,0.174626911,0.886501663,0.945188757
870,0.142979217,0.058198798,0.395550401
871,0.807824946,0.778069399,0.306436354
872,0.723746452,0.005066073,0.439710685
873,0.164494766,0.809839167,0.197515793
874,0.215247047,0.664021729,0.178655354
875,0.451826533,0.48136845,0.444898831
876,0.100344859,0.887813959,0.58784753
877,0.829340495,0.993713187,0.593310343
878,0.738608966,0.303689688,0.605059969
879,0.212500381,0.851191748,0.065157018
880,0.993835261,0.114597003,0.675954466
881,0.788842433,0.855830561,0.548631245
882,0.956419568,0.272011475,0.215704825
883,0.691061129,0.911801508,0.111484115
884,0.019928587,0.992004151,0.823023164
885,0.070345164,0.661366619,0.726706748
886,0.003601184,0.290597247,0.966490677
887,0.158116398,0.936552019,0.007446516
888,0.677175207,0.217413862,0.858241523
889,0.922299875,0.957640309,0.107882931
890,0.57124546,0.889522996,0.957884457
891,0.739371929,0.766716514,0.074556719
892,0.965300455,0.398510697,0.637653737
893,0.238654744,0.175237281,0.562181463
894,0.064760277,0.306741539,0.612231819
895,0.259102145,0.15540025,0.875057222
896,0.232276376,0.887203589,0.417798395
897,0.814050722,0.738761559,0.891628773
898,0.350779748,0.623767815,0.141850032
899,0.210821863,0.73116245,0.696981719
900,0.593890194,0.896481216,0.379345073
901,0.146946623,0.530777917,0.812891018
902,0.685048982,0.35605945,0.651905881
903,0.823541978,0.67363506,0.900936918
904,0.768669698,0.369640187,0.895016327
905,0.01126133,0.053712577,0.847743156
906,0.915860469,0.217902158,0.721793268
907,0.692373424,0.696829127,0.346537675
908,0.673268838,0.569963683,0.635486923
909,0.513412885,0.132084109,0.590472121
910,0.556840724,0.279335917,0.808954131
911,0.942716758,0.431989502,0.618060854
912,0.621021149,0.859797967,0.106967376
913,0.85525071,0.499923704,0.320963164
914,0.822382275,0.234595782,0.318399609
915,0.395947142,0.80507828,0.267250587
916,0.467696158,0.638019959,0.713919492
917,0.520157476,0.116428114,0.432508316
918,0.219794305,0.000640889,0.68242439
919,0.706137272,0.50184637,0.792931913
920,0.548539689,0.90438551,0.941007721
921,0.102298044,0.554246651,0.642384106
922,0.791955321,0.364513077,0.293282876
923,0.936033204,0.114810633,0.575243385
924,0.749839778,0.419415876,0.748191778
925,0.496841334,0.303262429,0.454786828
926,0.603839228,0.898220771,0.633747368
927,0.541337321,0.065462203,0.484115116
928,0.559068575,0.929136021,0.772148808
929,0.670216987,0.33475753,0.844294565
930,0.567278054,0.859981079,0.448072756
931,0.231879635,0.895626698,0.379955443
932,0.437421796,0.422467727,0.428174688
933,0.729422895,0.768547624,0.628742332
934,0.197088534,0.300546281,0.298348949
935,0.678670614,0.021637623,0.225928526
936,0.358256783,0.891170995,0.506363109
937,0.508896146,0.987609485,0.500289926
938,0.392681661,0.093478195,0.348704489
939,0.534989471,0.545487838,0.030182806
940,0.855189673,0.559923093,0.35544908
941,0.393505661,0.04382458,0.18366039
942,0.838892788,0.107638783,0.722464675
943,0.741233558,0.215918455,0.336985382
944,0.423932615,0.05630665,0.248512223
945,0.596819971,0.698446608,0.68980987
946,0.119510483,0.241462447,0.274636067
947,0.581255531,0.133976257,0.485244301
948,0.621326334,0.488753929,0.023865474
949,0.613147374,0.940763573,0.134189886
950,0.137760552,0.536973174,0.124759667
951,0.459639271,0.296334727,0.353740043
952,0.705221717,0.901486251,0.595294046
953,0.061983093,0.32944731,0.088198492
954,0.936704611,0.092715232,0.79299295
955,0.868434706,0.570177313,0.810968352
956,0.159367656,0.07513657,0.424939726
957,0.644276254,0.999908444,0.932584613
958,0.51432844,0.994567705,0.283211768
959,0.511886959,0.193670461,0.589190344
960,0.946714682,0.141972106,0.553117466
961,0.428022095,0.680898465,0.181432539
962,0.726065859,0.982146672,0.95782342
963,0.058442946,0.395519883,0.800866726
964,0.834894864,0.984130375,0.278237251
965,0.18344676,0.56532487,0.245979186
966,0.869319742,0.071138646,0.546586505
967,0.488235115,0.227118748,0.816431166
968,0.637836848,0.883846553,0.081179235
969,0.98525956,0.377788629,0.60606708
970,0.042970061,0.849085971,0.134403516
971,0.504867702,0.201910459,0.722220527
972,0.717154454,0.394512772,0.887142552
973,0.80138554,0.483535264,0.858973968
974,0.876552629,0.663350322,0.471358379
975,0.98095645,0.834589679,0.077150792
976,0.586931974,0.901181066,0.259437849
977,0.286843471,0.381817072,0.613879818
978,0.721701712,0.421246986,0.44840846
979,0.90499588,0.674672689,0.187108982
980,0.965910825,0.838892788,0.618884854
981,0.501419111,0.427961058,0.700674459
982,0.900845363,0.219550157,0.083346049
983,0.799310282,0.928159429,0.615436262
984,0.120517594,0.038575396,0.081545457
985,0.76985992,0.127811518,0.661976989
986,0.105868709,0.523117771,0.859981079
987,0.077333903,0.260383923,0.14865566
988,0.843043306,0.168156987,0.010406812
989,0.403332621,0.847926267,0.997253334
990,0.541123692,0.111117893,0.764519181
991,0.309244057,0.874752037,0.93612476
992,0.907681509,0.738395337,0.872798853
993,0.501327555,0.285653249,0.127414777
994,0.904110843,0.509506516,0.863185522
995,0.864162114,0.46006653,0.02191229
996,0.349406415,0.641712699,0.498702963
997,0.551835688,0.542954802,0.549211097
998,0.798150578,0.128543962,0.764519181
999,0.8984344,0.10135197,0.988555559
1000,0.408825953,0.693105869,0.333079012
1001,0.049501022,0.146946623,0.147251808
1002,0.670186468,0.824304941,0.810083316
1003,0.158360546,0.746940519,0.930143132
1004,0.486404004,0.141911069,0.776146733
1005,0.850093081,0.862117374,0.133732109
1006,0.867763298,0.102450636,0.337595752
1007,0.565874203,0.32575457,0.475081637
1008,0.950529496,0.62263863,0.204992828
1009,0.47972045,0.636707663,0.583178198
1010,0.908871731,0.683889279,0.859981079
1011,0.056276131,0.109469893,0.075746941
1012,0.142765587,0.51432844,0.771111179
1013,0.11835078,0.528031251,0.032044435
1014,0.558610797,0.649739067,0.504196295
1015,0.636921293,0.411694693,0.28479873
1016,0.424207282,0.176732688,0.566576128
1017,0.475600452,0.950010681,0.111453597
1018,0.806085391,0.885891293,0.55363628
1019,0.134800256,0.219428083,0.236518448
1020,0.606311228,0.032258065,0.253425703
1021,0.277718436,0.086275826,0.681783502
1022,0.335306864,0.044587542,0.4377575
1023,0.603076266,0.849604785a,0.051942503
1024,0.610644856,0.962309641,0.749534593
1025,0.585192419,0.813898129,0.437879574
1026,0.584490493,0.742667928,0.012573626
1027,0.853755303,0.224768822,0.386638997
1028,0.700552385,0.986816004,0.064821314
1029,0.658497879,0.97952208,0.45414594
1030,0.986297189,0.214667196,0.476332896
1031,0.086733604,0.861934263,0.83968627
1032,0.129093295,0.695730461,0.881984924
1033,0.592028565,0.373912778,0.637348552
1034,0.484054079,0.139957884,0.763145848
1035,0.083101901,0.167546617,0.442793054
1036,0.546555986,0.401470992,0.974425489
1037,0.433881649,0.246650594,0.556566057
1038,0.916806543,0.862269967,0.75942259
1039,0.931302835,0.133579516,0.948484756
1040,0.011566515,0.480269784,0.056550798
1041,0.011108737,0.706015198,0.618945891
1042,0.36732078,0.72051149,0.185857723
1043,0.755699332,0.027008881,0.135258034
1044,0.949583422,0.872280038,0.159031953
1045,0.178563799,0.847193823,0.05978576
1046,0.066866054,0.710104678,0.489577929
1047,0.415631581,0.167638173,0.849879452
1048,0.902066103,0.208319346§,0.123325297
1049,0.710257271,0.953032014,0.715781121
1050,0.950102237,0.192510758,0.589556566
1051,0.644093142,0.387493515,0.003997925
1052,0.410779138,0.532425916,0.308999908
1053,0.552354503,0.610339671,0.050325022
1054,0.454329051,0.872829371,0.819299905
1055,0.594256417,0.265511032,0.24509415
1056,0.880581072,0.088808863,0.107821894
1057,0.655903806,0.086550493,0.399609363
1058,0.656666768,0.763389996,0.910672323
1059,0.263344218,0.731406598,0.519791253
1060,0.764000366,0.142185736,0.358287301
1061,0.108676412,0.809350871,0.907834101
1062,0.342661824,0.352732933,0.362437819
1063,0.761986145,0.13248085,0.248481704
1064,0.912594989,0.299630726,0.253913999
1065,0.784417249,0.293771172,0.120914335
1066,0.100497452,0.698232978,0.037324137
1067,0.898068178,0.357158116,0.33027131
1068,0.437360759,0.303781243,0.840113529
1069,0.228339488,0.360576189,0.707266457
1070,0.034150212,0.661214026,0.33127842
1071,0.043794061,0.108432264,0.696279794
1072,0.92321543,0.764793847,0.691824091
1073,0.998046815,0.988921781,0.273689993
1074,0.189611499,0.003540147,0.758842738
1075,0.754875332,0.922208319,0.63103122
1076,0.340159307,0.801141392,0.867458113
1077,0.177861873,0.647846919,0.746482742
1078,0.28766747,0.564470351,0.298074282
1079,0.109836116,0.022888882,0.579943236
1080,0.496230964,0.056855983,0.731101413
1081,0.286080508,0.450086978,0.285134434
1082,0.857051302,0.235724967,0.339518418
1083,0.239722892,0.611011078,0.661793878
1084,0.374431593,0.064851833,0.738425855
1085,0.293343913,0.971587268,0.19840083
1086,0.361735893,0.95495468,0.581713309
1087,0.015015107,0.675923948,0.605121006
1088,0.198644978,0.424390393,0.778588214
1089,0.971068453,0.081057161,0.830774865
1090,0.416272469,0.43467513,0.718283639
1091,0.360301523,0.927945799,0.327341533
1092,0.571764275,0.761955626,0.166844691
1093,0.288888211,0.623035371,0.888515885
1094,0.682485427,0.847193823,0.259498886
1095,0.164067507,0.943205054,0.874965667
1096,0.529587695,0.944090091,0.881374554
1097,0.079561754,0.29792169,0.173986023
1098,0.541795099,0.182409131,0.332590716
1099,0.253303629,0.115237892,0.943876461
1100,0.854915006,0.510727256,0.137607959
1101,0.690237129,0.58354442,0.196905423
1102,0.136600848,0.499069185,0.803979614
1103,0.401196326,0.506851405,0.698721274
1104,0.494644002,0.798272652,0.894772179
1105,0.83864864,0.040833766,0.631122776
1106,0.874538408,0.786706137,0.567888424
1107,0.836756493,0.19614246,0.109683523
1108,0.424634541,0.720633564,0.387218848
1109,0.393383587,0.848750267,0.08600116
1110,0.98934904,0.657887509,0.344462416
1111,0.225135044,0.210608234,0.525559252
1112,0.805169836,0.677266762,0.275337992
1113,0.296609394,0.910702841,0.161168249
1114,0.252265999,0.589526048,0.831629383
1115,0.587450789,0.642658773,0.701834162
1116,0.771416364,0.557084872,0.509201331
1117,0.348124638,0.377727592,0.252723777
1118,0.427442244,0.931333354,0.553880428
1119,0.12878811,0.040498062,0.00286874
1120,0.702383496,0.306588946,0.498764
1121,0.069460128,0.930875576,0.080690939
1122,0.565202795,0.400860622,0.252571184
1123,0.443189795,0.668599506,0.996612445
1124,0.312021241,0.031342509,0.684621723
1125,0.366801965,0.667348247,0.405713065
1126,0.727134007,0.283669546,0.160466323
1127,0.064241462,0.730277413,0.160130619
1128,0.406598102,0.099429304,0.102847377
1129,0.211615345,0.933957945,0.903683584
1130,0.236365856,0.057100131,0.005096591
1131,0.830286569,0.147648549,0.916135136
1132,0.651448103,0.21539964,0.037568285
1133,0.057588427,0.951384014,0.667867061
1134,0.04709006,0.656880398,0.084444716
1135,0.032502213,0.991668447
,0.717307047
1136,0.191534165,0.933957945,0.355540635
1137,0.212347789,0.573473312,0.306222724
1138,0.327036348,0.104800562,0.258278146
1139,0.815607166,0.156163213,0.399151585
1140,0.469374676,0.581621754,0.615588855
1141,0.883449812,0.024750511,0.103579821
1142,0.84643086,0.716696677,0.199774163
1143,0.798364208,0.370159001,0.518478957
1144,0.083468123,0.055513169,0.547807245
1145,0.116550188,0.960600604,0.21662038
1146,0.267372662,0.609088412,0.750175481
1147,0.384289071,0.141331217,0.897305216
1148,0.03213599,0.467818232,0.995117038
1149,0.34540849,0.692831202,0.371196631
1150,0.927579577,0.723624378,0.720938749
1151,0.730246895,0.725333415,0.090487381
1152,0.185399945,0.104342784,0.911740471
1153,0.771172216,0.925809503,0.030060732
1154,0.211645863,0.08743553,0.986999115
1155,0.841883602,0.713950011,0.996063112
1156,0.329325236,0.666982025,0.511978515
1157,0.291390728,0.84542375,0.500228889
1158,0.104342784,0.529160436,0.214484085
1159,0.765068514,0.336222419,0.326548051
1160,0.626392407,0.267464217,0.163274026
1161,0.195959349,0.905697806,0.948454237
1162,0.018921476,0.568193609,0.06735435
1163,0.341563158,0.066408277,0.160893582
1164,0.835535752,0.142185736,0.11691641
1165,0.3497116,0.156285287,0.793694876
1166,0.494918668,0.696890164,0.235908078
1167,0.498062075,0.632007813,0.294747765
1168,0.135685293,0.556321909,0.670583209
1169,0.079866939,0.454695273,0.445295572
1170,0.85851619,0.774071474,0.131565294
1171,0.5368511,0.01596118,0.60850856
1172,0.896938993,0.866328928,0.856074709
1173,0.487655263,0.407177953,0.855586413
1174,0.439741203,0.748435926,0.591357158
1175,0.397656178,0.547257912,0.171727653
1176,0.24201178,0.20905179,0.246498001
1177,0.401959288,0.381725517,0.855616932
1178,0.440168462,0.430921354,0.435773797
1179,0.358561968,0.672292245,0.302652058
1180,0.743308817,0.787072359,0.976195563
1181,0.695028535,0.437116611,0.743095187
1182,0.04443495,0.534684286,0.224188971
1183,0.145268105,0.502548296,0.301278726
1184,0.097689749,0.217810602,0.567003388
1185,0.17752617,0.511886959,0.090670492
1186,0.86999115,0.701254311,0.051087985
1187,0.917386395,0.730674154,0.075411237
1188,0.124393445,0.916653951,0.655507065
1189,0.792931913,0.716544084,0.24405652
1190,0.348033082,0.731864376,0.726981414
1191,0.100192267,0.009857479,0.377788629
1192,0.928006836,0.981139561,0.213812677
1193,0.32923368,0.073274941,0.477919858
1194,0.130497147,0.742728965,0.188024537
1195,0.531144139,0.389904477,0.873287149
1196,0.571947386,0.546708579,0.358836634
1197,0.367137669,0.546617023,0.279213843
1198,0.115543077,0.462569048,0.47788934
1199,0.889400922,0.903195288,0.755027924
1200,0.105197302,0.081209754,0.342570269
1201,0.683217872,0.708731346,0.725760674
1202,0.186376537,0.39188818,0.145481735
1203,0.877224036,0.895413068,0.128147221
1204,0.286202582,0.588152715,0.818323313
1205,0.826868496,0.883419294,0.429578539
1206,0.256324961,0.041932432,0.402691733
1207,0.122379223,0.193731498,0.879696036
1208,0.847987304,0.186407056,0.975707266
1209,0.090060121,0.112338633,0.013367107
1210,0.71477401,0.97277749,0.885250404
1211,0.269722587,0.706930754,0.253578295
1212,0.647785882,0.03604236,0.638721885
1213,0.588213752,0.787133396,0.588824122
1214,0.866786706,0.84868923,0.361308634
1215,0.231086154,0.550614948,0.849848933
1216,0.545487838,0.078402051,0.920468764
1217,0.671102023,0.291421247,0.205694754
1218,0.460860012,0.230262154,0.230811487
1219,0.062074648,0.291787469,0.265724662
1220,0.354167302,0.559343242,0.528000732
1221,0.382854701,0.496292001,0.740501114
1222,0.898403882,0.321207312,0.159581286
1223,0.43467513,0.40623188,0.098757897
1224,0.706656087,0.804651021,0.311777093
1225,0.189275796,0.453077792,0.193090609
1226,0.218237861,0.389080477,0.692068239
1227,0.174108097,0.542649617,0.529526658
1228,0.181768242,0.215796381,0.152653584
1229,0.691671499,0.127018036,0.86056093
1230,0.450758385,0.078707236,0.186071352
1231,0.829309977,0.686819056,0.203344829
1232,0.534379101,0.955656606,0.780480361
1233,0.545487838,0.515945921,0.356395154
1234,0.434492019,0.336954863,0.914090396
1235,0.744651631,0.820551164,0.629718925
1236,0.372325816,0.291817988,0.61833552
1237,0.303170873,0.997192297,0.944578387
1238,0.689565722,0.16727195,0.673604541
1239,0.603167821,0.167790765,0.81777398
1240,0.12469863,0.067415387,0.245857112
1241,0.399365215,0.24692526,0.156498917
1242,0.441541795,0.933561205,0.75164037
1243,0.908627583,0.622943815,0.367046113
1244,0.64476455,0.267281106,0.575243385
1245,0.99734489,0.575640126,0.160069582
1246,0.389355144,0.430982391,0.586107974
1247,0.376110111,0.454268014,0.732047487
1248,0.291177099,0.148716697,0.334086123
1249,0.915707877,0.022980438,0.849452193
1250,0.311197241,0.443830683,0.968321787
1251,0.699545274,0.876552629,0.879299295
1252,0.831934568,0.905453658,0.94860683
1253,0.353892636,0.05652028,0.124027223
1254,0.101840266,0.007873775,0.130283517
1255,0.664693136,0.586596271,0.055665761
1256,0.013885922,0.333414716,0.420850246
1257,0.635273293,0.21765801,0.326120792
1258,0.335642567,0.096835231,0.560655538
1259,0.076906644,0.855433821,0.887264626
1260,0.142277291,0.467604602,0.294045839
1261,0.686300241,0.558397168,0.305001984
1262,0.948545793,0.951322977,0.892483291
1263,0.471846675,0.270760216,0.526230659
1264,0.513779107,0.65785699,0.299417096
1265,0.471144749,0.213019196,0.077150792
1266,0.132816553,0.769157994,0.707571642
1267,0.078341014,0.723807489,0.066072573
1268,0.046571245,0.053193762,0.778344066
1269,0.099948119,0.948423719,0.550645466
1270,0.0389111,0.975798822,0.60011597
1271,0.001831111,0.73381756,0.94286935
1272,0.951902829,0.963194678,0.473769341
1273,0.829615162,0.036225471,0.28275399
1274,0.376995148,0.793511765,0.344309824
1275,0.097170934,0.704275643,0.541245766
1276,0.789696951,0.064485611,0.784539323
1277,0.676046022,0.291665395,0.739890744
1278,0.513351848,0.328196051,0.508682516
1279,0.500015259,0.204474013,0.724997711
1280,0.753532517,0.922696615,0.076235237
1281,0.856379894,0.621356853,0.027558214
1282,0.154148991,0.892483291,0.361919004
1283,0.284615619,0.870479446,0.509506516
1284,0.527146214,0.796441542,0.142612995
1285,0.780053102,0.925321207,0.560472427
1286,0.211066012,0.783867916,0.413220618
1287,0.217780084,0.018463698,0.595934935
1288,0.557451094,0.194219794,0.410840175
1289,0.807550279,0.69594409,0.640430921
1290,0.942442091,0.236884671,0.431287576
1291,0.077120273,0.56532487,0.98525956
1292,0.087038789,0.151463363,0.984984893
1293,0.495345927,0.157841731,0.411206397
1294,0.963103122,0.767632069,0.285317545
1295,0.502334666,0.349040193,0.391338847
1296,0.790276803,0.69737846,0.120914335
1297,0.545915098,0.292916654,0.159337138
1298,0.217719047,0.629657888,0.452467421
1299,0.848811304,0.443800165,0.671407208
1300,0.356639302,0.479537339,0.226783044
1301,0.181768242,0.593310343,0.429212317
1302,0.510269478,0.600024415,0.534562212
1303,0.011535997,0.562486648,0.992950224
1304,0.865382855,0.015991699,0.98239082
1305,0.161809137,0.887234107,0.921262246
1306,0.68407239,0.814172796,0.628833888
1307,0.68877224,0.141056551,0.955595569
1308,0.294198431,0.542710654,0.67159032
1309,0.159276101,0.080416272,0.642414624
1310,0.046113468,0.868251595,0.895413068
1311,0.053743095,0.198461867,0.387005219
1312,0.007385479,0.9254738,0.321481979
1313,0.719473861,0.157536546,0.276894436
1314,0.129093295,0.907956175,0.166295358
1315,0.303384503,0.565263833,0.031220435
1316,0.565507981,0.605182043,0.741660817
1317,0.516495254,0.286965545,0.246833705
1318,0.385052034,0.922299875,0.938840907
1319,0.052674947,0.575640126,0.848170415
1320,0.701376385,0.044953764,0.057893612
1321,0.127750481,0.372966704,0.430677206
1322,0.904568621,0.96130253,0.597643971
1323,0.043671987,0.815668203,0.143589587
1324,0.805810724,0.648060549,0.833521531
1325,0.044312876,0.898831141,0.008911405
1326,0.754997406,0.496169927,0.209082308
1327,0.137333293,0.022064882,0.247657704
1328,0.766869106,0.614978484,0.372600482
1329,0.136692404,0.404766991,0.40540788
1330,0.031647694,0.64085818,0.731559191
1331,0.057710501,0.72542497,0.961027863
1332,0.506363109,0.709219642,0.298409986
1333,0.294473098,0.444349498,0.792901395
1334,0.215643788,0.453779717,0.985473189
1335,0.856654561,0.730674154,0.487289041
1336,0.057283242,0.399487289,0.000976592
1337,0.458265938,0.363139744,0.132236702
1338,0.93182165,0.038148137,0.226996673
1339,0.567857906,0.029786065,0.070772423
1340,0.526230659,0.348094119,0.047730949
1341,0.763237403,0.743491928,0.213110752
1342,0.701315348,0.660206915,0.668904691
1343,0.019440291,0.239661855,0.057710501
1344,0.784081545,0.713431196,0.150608844
1345,0.012512589,0.858882412,0.665608692
1346,0.78173162,0.603289895,0.79238258
1347,0.27314066,0.158970916,0.600390637
1348,0.229041414,0.23566393,0.783593249
1349,0.199743645,0.982055116,0.411358989
1350,0.688924833,0.977660451,0.793755913
1351,0.659382916,0.538163396,0.722312082
1352,0.465926084,0.574907682,0.044373913
1353,0.298806726,0.890133366,0.522812586
1354,0.494216742,0.203405866,0.009643849
1355,0.87673574,0.655964843,0.963652455
1356,0.244636372,0.86916715,0.854152043
1357,0.040040284,0.410901212,0.959318827
1358,0.490920743,0.386669515,0.664540544
1359,0.124607074,0.796411023,0.325449385
1360,0.502945036,0.982696005,0.088412122
1361,0.891781365,0.353984191,0.1490524
1362,0.323465682,0.306436354,0.783867916
1363,0.738029115,0.219763787,0.731589709
1364,0.855800043,0.411877804,0.734153264
1365,0.965239418,0.670216987,0.885647145
1366,0.173345134,0.232154302,0.617633595
1367,0.292733543,0.72154912,0.726493118
1368,0.376049074,0.318460646,0.665059359
1369,0.062410352,0.18344676,0.507309183
1370,0.095522935,0.289559618,0.416913358
1371,0.650227363,0.373149815,0.628772851
1372,0.009949034,0.658223212,0.130466628
1373,0.585253456,0.738578448,0.828730125
1374,0.098757897,0.594500565,0.908017212
1375,0.910580767,0.537858211,0.857997375
1376,0.470961638,0.874202704,0.550675985
1377,0.524399548,0.108890042,0.793023469
